scenario_id,family,variant,k,n_history,pool_size,pool_frac_of_history,cap_binds,n_gold,n_found,k_feasible,strict,fractional,missing
topic_fork_002,topic_fork,,20,6,6,1.0,0,4,4,1,1,1.0,
topic_fork_002,topic_fork,,uncapped,6,6,1.0,0,4,4,1,1,1.0,
topic_fork_003,topic_fork,,3,8,3,0.375,1,5,2,0,0,0.4,"t1,t2,t3"
topic_fork_003,topic_fork,,5,8,5,0.625,1,5,3,1,0,0.6,"t1,t2"
topic_fork_003,topic_fork,,10,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_003,topic_fork,,15,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_003,topic_fork,,20,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_003,topic_fork,,uncapped,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_004,topic_fork,,3,7,3,0.42857142857142855,1,4,1,0,0,0.25,"t1,t2,t3"
topic_fork_004,topic_fork,,5,7,5,0.7142857142857143,1,4,2,1,0,0.5,"t1,t3"
topic_fork_004,topic_fork,,10,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_004,topic_fork,,15,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_004,topic_fork,,20,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_004,topic_fork,,uncapped,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_005,topic_fork,,3,7,3,0.42857142857142855,1,5,3,0,0,0.6,"t1,t2"
topic_fork_005,topic_fork,,5,7,5,0.7142857142857143,1,5,4,1,0,0.8,t1
topic_fork_005,topic_fork,,10,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_005,topic_fork,,15,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_005,topic_fork,,20,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_005,topic_fork,,uncapped,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_006,topic_fork,,3,6,3,0.5,1,5,2,0,0,0.4,"t1,t3,t4"
topic_fork_006,topic_fork,,5,6,5,0.8333333333333334,1,5,4,1,0,0.8,t1
topic_fork_006,topic_fork,,10,6,6,1.0,0,5,5,1,1,1.0,
topic_fork_006,topic_fork,,15,6,6,1.0,0,5,5,1,1,1.0,
topic_fork_006,topic_fork,,20,6,6,1.0,0,5,5,1,1,1.0,
topic_fork_006,topic_fork,,uncapped,6,6,1.0,0,5,5,1,1,1.0,
topic_fork_007,topic_fork,,3,7,3,0.42857142857142855,1,5,3,0,0,0.6,"t1,t2"
topic_fork_007,topic_fork,,5,7,5,0.7142857142857143,1,5,4,1,0,0.8,t1
topic_fork_007,topic_fork,,10,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_007,topic_fork,,15,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_007,topic_fork,,20,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_007,topic_fork,,uncapped,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_008,topic_fork,,3,8,3,0.375,1,5,1,0,0,0.2,"t1,t2,t3,t4"
topic_fork_008,topic_fork,,5,8,5,0.625,1,5,2,1,0,0.4,"t1,t2,t3"
topic_fork_008,topic_fork,,10,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_008,topic_fork,,15,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_008,topic_fork,,20,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_008,topic_fork,,uncapped,8,8,1.0,0,5,5,1,1,1.0,
topic_fork_009,topic_fork,,3,7,3,0.42857142857142855,1,5,3,0,0,0.6,"t1,t2"
topic_fork_009,topic_fork,,5,7,5,0.7142857142857143,1,5,4,1,0,0.8,t1
topic_fork_009,topic_fork,,10,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_009,topic_fork,,15,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_009,topic_fork,,20,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_009,topic_fork,,uncapped,7,7,1.0,0,5,5,1,1,1.0,
topic_fork_010,topic_fork,,3,7,3,0.42857142857142855,1,4,2,0,0,0.5,"t1,t2"
topic_fork_010,topic_fork,,5,7,5,0.7142857142857143,1,4,3,1,0,0.75,t1
topic_fork_010,topic_fork,,10,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_010,topic_fork,,15,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_010,topic_fork,,20,7,7,1.0,0,4,4,1,1,1.0,
topic_fork_010,topic_fork,,uncapped,7,7,1.0,0,4,4,1,1,1.0,
two_branch_join_001,two_branch_join,,3,7,3,0.42857142857142855,1,6,3,0,0,0.5,"t1,t2,t7"
two_branch_join_001,two_branch_join,,5,7,5,0.7142857142857143,1,6,4,0,0,0.6666666666666666,"t1,t2"
two_branch_join_001,two_branch_join,,10,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_001,two_branch_join,,15,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_001,two_branch_join,,20,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_001,two_branch_join,,uncapped,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_002,two_branch_join,,3,6,3,0.5,1,6,3,0,0,0.5,"t1,t2,t4"
two_branch_join_002,two_branch_join,,5,6,5,0.8333333333333334,1,6,5,0,0,0.8333333333333334,t1
two_branch_join_002,two_branch_join,,10,6,6,1.0,0,6,6,1,1,1.0,
two_branch_join_002,two_branch_join,,15,6,6,1.0,0,6,6,1,1,1.0,
two_branch_join_002,two_branch_join,,20,6,6,1.0,0,6,6,1,1,1.0,
two_branch_join_002,two_branch_join,,uncapped,6,6,1.0,0,6,6,1,1,1.0,
two_branch_join_003,two_branch_join,,3,9,3,0.3333333333333333,1,6,2,0,0,0.3333333333333333,"t1,t2,t3,t7"
two_branch_join_003,two_branch_join,,5,9,5,0.5555555555555556,1,6,3,0,0,0.5,"t1,t2,t3"
two_branch_join_003,two_branch_join,,10,9,9,1.0,0,6,6,1,1,1.0,
two_branch_join_003,two_branch_join,,15,9,9,1.0,0,6,6,1,1,1.0,
two_branch_join_003,two_branch_join,,20,9,9,1.0,0,6,6,1,1,1.0,
two_branch_join_003,two_branch_join,,uncapped,9,9,1.0,0,6,6,1,1,1.0,
two_branch_join_004,two_branch_join,,3,7,3,0.42857142857142855,1,6,3,0,0,0.5,"t1,t2,t4"
two_branch_join_004,two_branch_join,,5,7,5,0.7142857142857143,1,6,4,0,0,0.6666666666666666,"t1,t2"
two_branch_join_004,two_branch_join,,10,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_004,two_branch_join,,15,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_004,two_branch_join,,20,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_004,two_branch_join,,uncapped,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_005,two_branch_join,,3,8,3,0.375,1,6,3,0,0,0.5,"t1,t2,t4"
two_branch_join_005,two_branch_join,,5,8,5,0.625,1,6,5,0,0,0.8333333333333334,t1
two_branch_join_005,two_branch_join,,10,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_005,two_branch_join,,15,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_005,two_branch_join,,20,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_005,two_branch_join,,uncapped,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_006,two_branch_join,,3,8,3,0.375,1,6,3,0,0,0.5,"t1,t2,t3"
two_branch_join_006,two_branch_join,,5,8,5,0.625,1,6,4,0,0,0.6666666666666666,"t2,t3"
two_branch_join_006,two_branch_join,,10,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_006,two_branch_join,,15,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_006,two_branch_join,,20,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_006,two_branch_join,,uncapped,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_007,two_branch_join,,3,10,3,0.3,1,8,3,0,0,0.375,"t1,t2,t3,t6,t8"
two_branch_join_007,two_branch_join,,5,10,5,0.5,1,8,5,0,0,0.625,"t1,t2,t3"
two_branch_join_007,two_branch_join,,10,10,10,1.0,0,8,8,1,1,1.0,
two_branch_join_007,two_branch_join,,15,10,10,1.0,0,8,8,1,1,1.0,
two_branch_join_007,two_branch_join,,20,10,10,1.0,0,8,8,1,1,1.0,
two_branch_join_007,two_branch_join,,uncapped,10,10,1.0,0,8,8,1,1,1.0,
two_branch_join_008,two_branch_join,,3,5,3,0.6,1,4,2,0,0,0.5,"t1,t3"
two_branch_join_008,two_branch_join,,5,5,5,1.0,0,4,4,1,1,1.0,
two_branch_join_008,two_branch_join,,10,5,5,1.0,0,4,4,1,1,1.0,
two_branch_join_008,two_branch_join,,15,5,5,1.0,0,4,4,1,1,1.0,
two_branch_join_008,two_branch_join,,20,5,5,1.0,0,4,4,1,1,1.0,
two_branch_join_008,two_branch_join,,uncapped,5,5,1.0,0,4,4,1,1,1.0,
two_branch_join_009,two_branch_join,,3,8,3,0.375,1,6,3,0,0,0.5,"t1,t3,t5"
two_branch_join_009,two_branch_join,,5,8,5,0.625,1,6,4,0,0,0.6666666666666666,"t1,t3"
two_branch_join_009,two_branch_join,,10,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_009,two_branch_join,,15,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_009,two_branch_join,,20,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_009,two_branch_join,,uncapped,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_010,two_branch_join,,3,6,3,0.5,1,4,2,0,0,0.5,"t1,t4"
two_branch_join_010,two_branch_join,,5,6,5,0.8333333333333334,1,4,4,1,1,1.0,
two_branch_join_010,two_branch_join,,10,6,6,1.0,0,4,4,1,1,1.0,
two_branch_join_010,two_branch_join,,15,6,6,1.0,0,4,4,1,1,1.0,
two_branch_join_010,two_branch_join,,20,6,6,1.0,0,4,4,1,1,1.0,
two_branch_join_010,two_branch_join,,uncapped,6,6,1.0,0,4,4,1,1,1.0,
two_branch_join_011,two_branch_join,,3,8,3,0.375,1,5,3,0,0,0.6,"t1,t4"
two_branch_join_011,two_branch_join,,5,8,5,0.625,1,5,4,1,0,0.8,t1
two_branch_join_011,two_branch_join,,10,8,8,1.0,0,5,5,1,1,1.0,
two_branch_join_011,two_branch_join,,15,8,8,1.0,0,5,5,1,1,1.0,
two_branch_join_011,two_branch_join,,20,8,8,1.0,0,5,5,1,1,1.0,
two_branch_join_011,two_branch_join,,uncapped,8,8,1.0,0,5,5,1,1,1.0,
two_branch_join_012,two_branch_join,,3,8,3,0.375,1,6,3,0,0,0.5,"t1,t2,t4"
two_branch_join_012,two_branch_join,,5,8,5,0.625,1,6,4,0,0,0.6666666666666666,"t1,t2"
two_branch_join_012,two_branch_join,,10,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_012,two_branch_join,,15,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_012,two_branch_join,,20,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_012,two_branch_join,,uncapped,8,8,1.0,0,6,6,1,1,1.0,
two_branch_join_013,two_branch_join,,3,7,3,0.42857142857142855,1,6,3,0,0,0.5,"t1,t2,t5"
two_branch_join_013,two_branch_join,,5,7,5,0.7142857142857143,1,6,4,0,0,0.6666666666666666,"t1,t2"
two_branch_join_013,two_branch_join,,10,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_013,two_branch_join,,15,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_013,two_branch_join,,20,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_013,two_branch_join,,uncapped,7,7,1.0,0,6,6,1,1,1.0,
two_branch_join_014,two_branch_join,,3,7,3,0.42857142857142855,1,4,3,0,0,0.75,t1
two_branch_join_014,two_branch_join,,5,7,5,0.7142857142857143,1,4,3,1,0,0.75,t1
two_branch_join_014,two_branch_join,,10,7,7,1.0,0,4,4,1,1,1.0,
two_branch_join_014,two_branch_join,,15,7,7,1.0,0,4,4,1,1,1.0,
two_branch_join_014,two_branch_join,,20,7,7,1.0,0,4,4,1,1,1.0,
two_branch_join_014,two_branch_join,,uncapped,7,7,1.0,0,4,4,1,1,1.0,
two_branch_join_015,two_branch_join,,3,7,3,0.42857142857142855,1,5,2,0,0,0.4,"t1,t3,t5"
two_branch_join_015,two_branch_join,,5,7,5,0.7142857142857143,1,5,4,1,0,0.8,t3
two_branch_join_015,two_branch_join,,10,7,7,1.0,0,5,5,1,1,1.0,
two_branch_join_015,two_branch_join,,15,7,7,1.0,0,5,5,1,1,1.0,
two_branch_join_015,two_branch_join,,20,7,7,1.0,0,5,5,1,1,1.0,
two_branch_join_015,two_branch_join,,uncapped,7,7,1.0,0,5,5,1,1,1.0,
